park_id,facility_type_code,park_name_korean,area,boundary_length,administration_code,administration_name3,park_type,geometry,activity_count,rpa_activity_count,total_steps,total_duration,total_kcal,average_steps_per_activity,average_duration_per_activity,average_cadence_per_activity,average_kcal_per_activity,std_steps_per_activity,std_duration_per_activity,std_cadence_per_activity,std_kcal_per_activity,rpa_ratio,rpa_count_zscore,rpa_ratio_zscore,composite_score,rank
11000UQ153PS201912151191,UQT290,공원,2008,184,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01382053425678 37.51768033007128, 127.01355687206514 37.51738900214288, 127.01327997991143 37.51754526276061, 127.01336253439509 37.51763599382344, 127.01337740033476 37.51765234540998, 127.013317545348 37.517903729296165, 127.01375075527919 37.51796913357284, 127.01382053425678 37.51768033007128)))",180,14,453828,6640.033333,955912.1917,1626.623656,23.79940263,68.46152453,3426.208572,1884.665539,20.32777619,26.55540455,3319.245312,0.077777778,-0.530060093,-0.385495862,-0.457777978,108
11000UQ153PS201912150902,UQT220,잠원공원,2964,227,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.01015529902081 37.51245394757077, 127.01012577633094 37.51243971397585, 127.0096831389839 37.51272751478187, 127.01018660588518 37.51322510842744, 127.01021416253829 37.5131568018394, 127.01023228861217 37.51311184977598, 127.0104419298677 37.51259222927645, 127.01015529902081 37.51245394757077)))",1205,62,1571106,23226.51667,3362537.933,1140.134978,16.85523706,71.46597953,2440.158152,1077.449372,16.20964869,25.08726057,2229.618535,0.051452282,-0.188074763,-0.728083847,-0.458079305,109
11000UQ153PS201912150740,UQT210,효자공원,2460,222,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.02393053924906 37.47363998409961, 127.02397615633116 37.47364606621685, 127.0240610767904 37.47371488665889, 127.02418148619819 37.473755048348856, 127.02427758514226 37.47377868120012, 127.02434527275265 37.47379532768394, 127.0244908119581 37.47383112334714, 127.02454028550551 37.47384152029978, 127.02454331318295 37.47379801028593, 127.02453448806244 37.47373740154837, 127.02453464401299 37.47372984210463, 127.0245355015697 37.47372457107127, 127.02455101664106 37.47362948522298, 127.02457294075924 37.4734950513277, 127.02457650639548 37.47347322834354, 127.02459753402239 37.473475062283846, 127.02459030747258 37.473466161787265, 127.02458837360294 37.47346376549737, 127.02458789836638 37.47346236002573, 127.02449807988027 37.473199699158386, 127.0244882358537 37.4731708689807, 127.0244510441588 37.47317475051741, 127.02439700881631 37.47318043731082, 127.02426971790278 37.473185237205065, 127.02422552210204 37.47320533807088, 127.02423253911435 37.473231826206344, 127.0242346944779 37.473256423170085, 127.02423515479822 37.47328327296674, 127.02423358035539 37.47331048355558, 127.02422917964408 37.47333751448699, 127.02422432662631 37.4733641851039, 127.02421551687704 37.47339076638033, 127.02420478502236 37.473416447022224, 127.0241920181482 37.47344167755216, 127.0241754071741 37.473465467213295, 127.02415551728679 37.473487635695136, 127.02413381820004 37.47350845301563, 127.02411064930415 37.47352873001144, 127.02408623650636 37.47354783593657, 127.0240601275032 37.47356541047543, 127.0240314176067 37.4735804626962, 127.02400078508462 37.47359290236768, 127.02396800316765 37.47360047702444, 127.02393397619893 37.473603006292585, 127.02393053924906 37.47363998409961)))",157,12,508500,7109.366667,1041425.092,2311.363636,32.31530303,67.94225703,4733.750417,3126.804165,39.95732656,24.85588712,5876.214482,0.076433121,-0.544309482,-0.402994612,-0.473652047,110
11000UQ153PS201912150980,UQT210,소라공원,1782,165,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.00332504369615 37.47825365197625, 127.00295173004726 37.47809815314761, 127.00289780272875 37.478111578722384, 127.0027043690741 37.47840647881495, 127.00272121513204 37.47844945644337, 127.00309453005075 37.47860495599095, 127.00321029587896 37.4784285471934, 127.00332504369615 37.47825365197625)))",102,8,221481,2875.416667,445175.1333,1815.418033,23.56898907,74.68396931,3648.976503,2214.669529,22.43039999,33.91494726,3869.263018,0.078431373,-0.572808259,-0.376990278,-0.474899269,111
11000UQ153PS201912151679,UQT210,계리공원,1057,132,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.04083839129467 37.46968814673651, 127.04062552133902 37.469452064389074, 127.04031248675142 37.46963317915703, 127.04030683958695 37.469642821747115, 127.04042608855065 37.46983902107602, 127.04062398800595 37.46976363186786, 127.04083839129467 37.46968814673651)))",730,42,1637213,32206.33333,4196770.417,1860.469318,36.59810606,70.61336287,4769.057292,1852.767321,56.96211874,26.95287532,6348.313207,0.057534247,-0.330568651,-0.648935938,-0.489752294,112
11000UQ153PS201912152044,UQT210,당골공원,1616,154,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.02298610572872 37.4856146186369, 127.0227532389592 37.48539634818454, 127.02244830143493 37.4854082958132, 127.02239168357191 37.48547029469799, 127.02239348792757 37.485493990705024, 127.02240141414268 37.48553543534921, 127.02241397588578 37.48557606827192, 127.02243117308872 37.485615619171405, 127.02245277952333 37.485653727685374, 127.02247868205245 37.48569012353122, 127.02250865447063 37.485724536446064, 127.0225423574783 37.485756606086824, 127.0225796779593 37.48578615227035, 127.0226201635435 37.48581281467369, 127.02265906527415 37.485836143642985, 127.02298610572872 37.4856146186369)))",583,35,897357,14998.18333,2056934.367,1274.65483,21.30423769,63.40179376,2921.781771,1360.239151,22.12432954,26.0310553,2968.048573,0.060034305,-0.380441511,-0.616401315,-0.498421413,113
11000UQ153PS201912150493,UQT220,근린공원,392,169,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.03566233496663 37.479038018825605, 127.0350640640289 37.47859318531725, 127.03500753650205 37.478594733056084, 127.03499623516059 37.47860437698034, 127.03527275067387 37.478809997066065, 127.03532239918593 37.47884683385315, 127.03567480348075 37.47910883397466, 127.03568055655933 37.47908063095064, 127.03566233496663 37.479038018825605)))",247,17,1769376,32560.93333,4246688.325,873.7659259,16.07947325,56.22540774,2097.130037,932.287358,18.42019526,22.32864841,2272.561198,0.068825911,-0.50868601,-0.501991372,-0.505338691,114
11000UQ153PS201912152536,UQT220,고인돌공원,4579,301,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.047266301414 37.47108157712941, 127.04664907677679 37.470896388028336, 127.04662217671303 37.470904056826186, 127.04636167129158 37.47138790455782, 127.04618564741207 37.471747831854174, 127.04620612897777 37.47178179192478, 127.04637234337068 37.47184290705408, 127.04642026807701 37.471831356013794, 127.04679561561231 37.471512888408185, 127.04728011603976 37.47111950401238, 127.047266301414 37.47108157712941)))",648,37,1254489,19736.18333,2770053.367,1652.818182,26.00287659,68.44577039,3649.609179,1563.490587,25.86918591,24.94667169,3478.630294,0.057098765,-0.366192123,-0.654603091,-0.510397607,115
11000UQ153PS201912151671,UQT290,공원,3999,383,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.00242085390454 37.50711464388324, 127.0019980421531 37.50698646142321, 127.00179690803637 37.50740749827591, 127.00221972181838 37.50753568144663, 127.00242085390454 37.50711464388324)))",40,3,313406,5161.066667,714418.8333,1386.752212,22.83657817,57.05195746,3161.14528,2065.525207,23.473774,24.27774774,3889.34396,0.075,-0.608431731,-0.421644595,-0.515038163,116
11000UQ153PS201912150809,UQT210,동덕공원,937,128,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.99397469207135 37.47559903637758, 126.99389189023319 37.4754020809231, 126.99344439589622 37.475526398564135, 126.99351821049405 37.47570983868274, 126.9936666402833 37.47567452032727, 126.9938344136416 37.47563418446014, 126.99397469207135 37.47559903637758)))",54,4,254204,3654.266667,541698.85,2249.59292,32.33864307,64.74165726,4793.795133,2241.659624,24.79486967,24.38959628,4208.438342,0.074074074,-0.601307037,-0.433694172,-0.517500604,117
11000UQ153PS201912151242,UQT210,파랑새공원,4188,312,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.99546481089507 37.50512800838006, 126.99564974541816 37.50484879843137, 126.99530866024618 37.504698854928726, 126.9951172786542 37.504974369909725, 126.99484800716647 37.50485542328026, 126.99468410567938 37.50513355199419, 126.9949119861919 37.50523375592742, 126.99500460876763 37.50527448617676, 126.99508637456849 37.50531044047367, 126.99517922351964 37.50535126069767, 126.99528654843536 37.50539847869804, 126.99553987649199 37.50550985512907, 126.99572481073106 37.50524289865324, 126.99547170953076 37.505131072126375, 126.99546481089507 37.50512800838006)))",614,35,921243,15728.03333,2139843.75,1095.413793,18.70158541,60.08602633,2544.403983,1236.135189,17.98271161,27.04070228,2573.223564,0.057003257,-0.380441511,-0.65584599,-0.518143751,118
11000UQ153PS201912151315,UQT210,두둑재공원,1703,167,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.0442337934259 37.4677752188667, 127.0440998989385 37.46767831919671, 127.04371902884506 37.468012277681225, 127.04372176714227 37.468057326884306, 127.04393041235639 37.468208440587425, 127.0439868184771 37.46820625792029, 127.04436757521866 37.4678721184242, 127.0442337934259 37.4677752188667)))",295,19,572737,8532.916667,1219947.208,1577.787879,23.50665748,69.64935655,3360.736111,1705.510342,24.70647746,26.65322451,3345.645755,0.06440678,-0.494436621,-0.559499929,-0.526968275,119
11000UQ153PS201912151549,UQT290,공원,10299,478,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01715420019039 37.49923243633515, 127.0166267300919 37.49897236857526, 127.01622783232384 37.4994634092493, 127.01608638188985 37.49963753579186, 127.01600877705035 37.49973518657774, 127.01591117059505 37.49985332846208, 127.01579164136984 37.49999998952518, 127.0156088620826 37.50015219015771, 127.01546009404075 37.500276248304395, 127.0159233168934 37.50062166265101, 127.01629272018346 37.50031428637402, 127.01677187292816 37.499728396083114, 127.0168115570316 37.49967991721647, 127.01715420019039 37.49923243633515)))",2359,76,2977967,45849.18333,6454968.3,1100.505174,16.94352673,66.69227691,2385.428049,1068.210801,15.45207584,23.33993402,2189.397422,0.032217041,-0.088329042,-0.978402495,-0.533365768,120
11000UQ153PS201912152543,UQT290,공원,990,128,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.0392309375924 37.4832228971204, 127.0391184216836 37.48318734342928, 127.03902253309732 37.48339181109807, 127.03905059244197 37.483430905643104, 127.03944928307557 37.48348618989865, 127.03949845442102 37.48346364907106, 127.03956192722146 37.48332748735834, 127.03934062656747 37.483257550607824, 127.0392309375924 37.4832228971204)))",268,17,461767,7333.3,1055975.067,1374.306548,21.82529762,70.52250714,3142.782937,1388.786112,24.24727914,25.51740001,3250.274368,0.063432836,-0.50868601,-0.57217439,-0.5404302,121
11000UQ153PS201912150573,UQT210,공원,1728,168,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.02771752225632 37.463471343687424, 127.02742219816844 37.463402833353896, 127.02742177159716 37.463411401998954, 127.02742122068882 37.46341997067124, 127.02742056805015 37.46342853936583, 127.02741979107124 37.46343709907758, 127.0274189010554 37.463445649804065, 127.02741789800264 37.46345419154527, 127.02741679321626 37.46346272429869, 127.0274155640926 37.46347125707934, 127.02741422192568 37.46347976285461, 127.0274127667248 37.46348826865464, 127.02741119848363 37.46349675645929, 127.02740952850873 37.46350523527619, 127.02740773419006 37.46351369610018, 127.02740582683109 37.463522138928816, 127.0274038177382 37.463530572769656, 127.02740168429843 37.46353897960756, 127.02739944912466 37.46354737745764, 127.02739710090731 37.463555748302305, 127.02739463964943 37.463564101151576, 127.02739206535097 37.46357243600542, 127.02738937800878 37.46358074385386, 127.02738658892935 37.463589033704395, 127.02738368680615 37.46359729654946, 127.02738067163916 37.46360553238907, 127.0273775547317 37.46361374122071, 127.02737432478347 37.46362193205691, 127.02737084626544 37.46363042928887, 127.02736725470035 37.46363889050527, 127.02736353878778 37.4636473247186, 127.02735970982805 37.463655722916386, 127.02735575652082 37.46366409411107, 127.02735170146667 37.46367242027761, 127.02734752206491 37.4636807194411, 127.02734322961277 37.46368897357889, 127.02733882411638 37.463697200711096, 127.02733430556644 37.46370537380758, 127.02732967397222 37.46371351989841, 127.02732492932438 37.463721611953495, 127.02732008293245 37.463729667990435, 127.02731511218967 37.46373768801411, 127.02731003969656 37.463745653999545, 127.02730485415593 37.46375358396924, 127.0272995555616 37.46376145990309, 127.02729415521995 37.46376929080867, 127.02728864182758 37.46377707668846, 127.02728301538139 37.46378480853235, 127.02727728718789 37.463792495347946, 127.0272714572439 37.463800128125165, 127.02726552554944 37.46380770686399, 127.0272594808042 37.46381524057691, 127.02725333430534 37.46382271124139, 127.02724708605902 37.46383013687748, 127.02725034205534 37.463831920157006, 127.02725359804869 37.46383369442641, 127.02725686534255 37.46383545968321, 127.0272601439369 37.46383721592744, 127.02726342252521 37.46383895415145, 127.0272667124171 37.463840692372926, 127.02727001360947 37.4638424215818, 127.02727331479889 37.46384414178054, 127.02727662728881 37.463845852966735, 127.02727995107922 37.46384755514025, 127.02728328616699 37.46384923929116, 127.0272866212549 37.46385092344198, 127.02728995633991 37.46385259858263, 127.0272933140288 37.46385426470825, 127.02729667171165 37.46385591281367, 127.0273000293947 37.463857560919, 127.02730340967847 37.463859190999216, 127.02730677865898 37.4638608210818, 127.02731017024034 37.46386243313927, 127.02731356182184 37.46386404519663, 127.02731696470069 37.46386563923135, 127.02732036757656 37.46386722425591, 127.02732378175605 37.46386880927795, 127.0273272072329 37.46387037627731, 127.0273306327068 37.46387193426652, 127.0273340694812 37.463873483243134, 127.02733751755602 37.46387502320712, 127.0273409656279 37.463876554160976, 127.02734441369685 37.463878076104685, 127.02734787306623 37.4638795890358, 127.02735134373296 37.46388108394423, 127.0273548257033 37.46388257885006, 127.02735830767064 37.4638840647458, 127.02736178963194 37.46388553262132, 127.0273652828937 37.46388699148423, 127.02736878745901 37.46388845034457, 127.02737229201827 37.46388989118472, 127.02737580787797 37.463891323012234, 127.02737932373472 37.463892745829625, 127.02738285089193 37.46389415963439, 127.02738638934959 37.46389556442653, 127.02738992780428 37.463896960208494, 127.02739346625602 37.46389834698034, 127.02739701600505 37.4638997157295, 127.02740057705766 37.4639010844761, 127.0274041381042 37.463902435202485, 127.02740771045121 37.463903776916275, 127.02741128279833 37.46390511862994, 127.02741485513936 37.463906442323406, 127.02741845008426 37.463907757001785, 127.02742203372273 37.46390906267246, 127.02742563996203 37.463910350317995, 127.02742923489798 37.463911637965886, 127.02743284113129 37.463912907591144, 127.02743645866813 37.46391417721377, 127.02744007619886 37.46391542881623, 127.02744370503007 37.46391667140603, 127.02744733385826 37.46391790498571, 127.02745097398693 37.46391912955275, 127.02745461411256 37.463920345109614, 127.02745826553867 37.463921551653854, 127.02746191695861 37.46392274017788, 127.02746556837872 37.46392392870182, 127.0274692310961 37.46392509920305, 127.02747290511397 37.46392626069167, 127.02747656782539 37.4639274131726, 127.02748025314064 37.463928556638415, 127.02748392714948 37.46392969109656, 127.02748762375906 37.46393080752953, 127.02749130906533 37.46393192396488, 127.02749500566891 37.463933022377525, 127.0274987135729 37.46393411177751, 127.02750242147387 37.4639351921674, 127.02750612937186 37.46393626354709, 127.02750984857023 37.46393732591414, 127.02751356776251 37.46393837026099, 127.0275172982583 37.46393941460522, 127.02752102874797 37.46394044092927, 127.02752475923462 37.46394145824314, 127.02752850102166 37.46394246654438, 127.0275322428057 37.46394346583545, 127.0275359845836 37.463944447106314, 127.02753973766502 37.463945428374586, 127.02754349074034 37.46394639162265, 127.027547255116 37.463947345858045, 127.02755101948866 37.46394829108328, 127.02755479516175 37.463949227295906, 127.0275585595252 37.46395014549075, 127.02773297553723 37.463831976253175, 127.02771752225632 37.463471343687424)))",184,12,297209,4434.5,636281.1583,1233.232365,18.40041494,67.73077125,2640.170781,1470.090914,17.53733959,26.86236973,2782.043166,0.065217391,-0.544309482,-0.548950999,-0.54663024,122
11000UQ153PS201912152614,UQT205,공원 3-11,481,97,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.00797121123615 37.5113478430655, 127.00783959594683 37.51128435692337, 127.00780161898604 37.51133137297463, 127.00762347270282 37.511551928364646, 127.00775559727724 37.51161565798698, 127.00793456884725 37.51139336343105, 127.00797121123615 37.5113478430655)))",529,29,883115,13138.45,1877701.833,1504.454855,22.38236797,69.06651867,3198.810619,1168.771986,15.53011866,23.32863318,2263.091167,0.054820416,-0.423189678,-0.684252492,-0.553721085,123
11000UQ153PS201912151983,UQT290,공원,2498,203,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01364282119025 37.510984033923386, 127.01357599661199 37.510971706114184, 127.0135521023589 37.51121348210055, 127.01353883401441 37.51134794824768, 127.01360573809319 37.51136025804902, 127.01416959952286 37.5114639668242, 127.01427524656835 37.511100763560435, 127.01424097454438 37.51109444225768, 127.01364282119025 37.510984033923386)))",439,25,702904,11452,1580758.208,1333.783681,21.73055028,61.69138508,2999.541192,1468.787462,20.0016856,25.09989966,2887.458144,0.056947608,-0.451688455,-0.656570182,-0.554129319,124
11000UQ153PS201912150611,UQT220,근린공원,573,241,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.03665004235954 37.47695109849002, 127.03572291196325 37.47626210374013, 127.0356845002143 37.47629492034989, 127.03581179590272 37.476389596841194, 127.03591097728847 37.4764633601061, 127.03605735217995 37.476572221561725, 127.03620869225398 37.4766847754857, 127.03635975005139 37.476797122066365, 127.03650612624467 37.47690598295924, 127.03665279690851 37.47701506883168, 127.03665004235954 37.47695109849002)))",1499,57,3972146,72693.36667,9557182.25,924.1847371,16.91330076,57.66479914,2223.634772,969.0141236,19.26046115,23.37474797,2408.415987,0.03802535,-0.223698235,-0.902815811,-0.563257023,125
11000UQ153PS201912152502,UQT210,잿말공원,1594,195,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.02012691223554 37.46646608079071, 127.02013192946944 37.466368203945166, 127.02017029173005 37.4663112544475, 127.02021053017685 37.46625356581682, 127.02007863710776 37.46620582438913, 127.01994140862317 37.466157254722226, 127.01975081064325 37.46608972700937, 127.01958091232555 37.46603114279529, 127.01954396509953 37.4660508804246, 127.0195974992609 37.46614299990091, 127.01965629637375 37.46626227480258, 127.01968105164994 37.46630892498368, 127.01977205726932 37.46635037516044, 127.01980863105602 37.46642136861354, 127.0198427485412 37.46638564753209, 127.01988275788231 37.46640679689249, 127.01986018177688 37.46648950354815, 127.01997522189329 37.46649409877423, 127.01997328409728 37.46652038136073, 127.02009736463893 37.46655978083603, 127.02011496602542 37.46656511201014, 127.02011890103665 37.46652464730582, 127.02012691223554 37.46646608079071)))",30,2,96551,1399.583333,208238.4333,1441.059701,20.88930348,65.07429689,3108.036318,1327.881291,13.88412717,25.02878715,2379.899741,0.066666667,-0.615556425,-0.530090791,-0.572823608,126
11000UQ153PS201912152133,UQT210,반원공원,1711,204,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.00404125985824 37.50868746475557, 127.00400301915056 37.5086577236415, 127.00378136506373 37.50912307523342, 127.00381450439528 37.50913316576388, 127.00387275273333 37.50915100436417, 127.0038778423944 37.50915253595807, 127.00446134521303 37.509330019330534, 127.0044267342312 37.509290556505114, 127.00431430472628 37.50914576894787, 127.00421216779466 37.50899629585927, 127.00412066271267 37.50884249765711, 127.00407734173767 37.50875780484765, 127.00404125985824 37.50868746475557)))",638,32,1057311,15204.81667,2232895.775,1348.610969,19.39389881,72.48080356,2848.081346,1330.188716,17.09059845,25.29270767,2617.41779,0.05015674,-0.401815594,-0.744943444,-0.573379519,127
11000UQ153PS201912151524,UQT220,근린공원,427,182,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((127.03426415592457 37.477997486947174, 127.03420898066831 37.47798795160329, 127.03417913746445 37.47799588867502, 127.03458706245144 37.47829923271467, 127.03463795434288 37.47833706054693, 127.03491412860038 37.478542411276656, 127.03492542994304 37.47853276736015, 127.03492348797167 37.47848780790776, 127.03426415592457 37.477997486947174)))",110,7,1065621,22202.26667,2772992.75,800.0157658,16.66836837,51.48399511,2081.826389,998.3417237,23.29630205,21.43648544,2732.025094,0.063636364,-0.579932954,-0.569525772,-0.574729363,128
11000UQ153PS201912152121,UQT210,청룡공원,991,133,11000,Seoul City Government,Children park,"MULTIPOLYGON (((126.99998286550917 37.4957780395138, 126.99998217584697 37.49577119190931, 126.99944378995734 37.49580479096969, 126.99944481871833 37.495815242580825, 126.99945962849247 37.495961835440774, 126.99950271218265 37.49599111866272, 126.99996081062683 37.49596256390173, 126.99999756317025 37.4959283264033, 126.99998286550917 37.4957780395138)))",151,9,474577,6701.683333,1003094.033,1898.308,26.80673333,69.28087123,4012.376133,2383.865134,27.26872851,25.65431983,4501.84778,0.059602649,-0.565683565,-0.622018693,-0.593851129,129
11000UQ153PS201912152276,UQT290,공원,427,88,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01549817985929 37.52033467536653, 127.01541027533693 37.520093597322386, 127.01521750687253 37.52032827514605, 127.0153852315639 37.52040341662802, 127.01549817985929 37.52033467536653)))",65,4,205583,3358.6,459482.5583,1479.014388,24.16258993,57.58437114,3305.629916,1936.365136,22.22799395,26.66319329,3501.881631,0.061538462,-0.601307037,-0.596826912,-0.599066974,130
11000UQ153PS201912152142,UQT290,기타 공원시설,12877,638,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.01855588903861 37.46877454516704, 127.0185633763487 37.46869239058247, 127.0185731547553 37.46859426988217, 127.01847742652245 37.4685230232874, 127.01847981981108 37.46850892223761, 127.01848371589344 37.468491928750424, 127.0185412550052 37.468496903024466, 127.01861219011025 37.468504506263706, 127.0187354034029 37.46849725331486, 127.01878974148022 37.46849358730982, 127.01884850616248 37.46846997241094, 127.01889238470814 37.46845249550713, 127.01897219711438 37.46842685920164, 127.01903868613243 37.468419262910814, 127.01906939317094 37.4683926066667, 127.01908198484374 37.468339580732824, 127.01908842087691 37.46830837802047, 127.01908758292512 37.46830218825014, 127.01906905016268 37.46823094864726, 127.01906898566446 37.46819682764898, 127.01910307999758 37.468202093451055, 127.01907407682647 37.46816699466195, 127.01908127443906 37.46815382091896, 127.01908829062305 37.468138250532775, 127.0190335184145 37.468072692628745, 127.01914490275091 37.467951437010825, 127.0191523370943 37.46788750068005, 127.01921855908158 37.46780422001667, 127.01891424644349 37.4676702138796, 127.01892273379933 37.467661815275, 127.01897199739163 37.46761651455073, 127.01949380818074 37.46712762375344, 127.01954751470625 37.46704021820086, 127.01960796201256 37.46692161883798, 127.0195939666197 37.466916710508904, 127.0195359728177 37.46689641975002, 127.01953056056506 37.4669060342862, 127.01946814811522 37.46689052849791, 127.0177503288297 37.46813432432966, 127.01783173385975 37.4682587417214, 127.01782397404749 37.46833884201509, 127.01787560417212 37.468358584878025, 127.01791491452512 37.4684377506168, 127.01796324264262 37.46845157430561, 127.01844410718216 37.46884699290812, 127.01855588903861 37.46877454516704)))",32,2,305467,5670.2,756688.2583,1236.708502,22.9562753,53.96476996,3063.515216,1864.936337,25.69223663,24.61303188,3821.583517,0.0625,-0.615556425,-0.584313889,-0.599935157,131
11000UQ153PS201912150677,UQT220,대체공원,6935,379,11000,Seoul City Government,Regional park,"MULTIPOLYGON (((126.98532580117319 37.47439408608884, 126.98484686090939 37.47410423000091, 126.98480779571577 37.47408278061906, 126.98451719663638 37.47395496797586, 126.98430203662933 37.47387508996557, 126.98420547980749 37.47383208901896, 126.98438339179195 37.474250027045606, 126.98439891653211 37.474286492874676, 126.98445012821935 37.474286229980756, 126.98453085419926 37.47474908667933, 126.98487852802114 37.47506475735224, 126.98552426933806 37.47451247783473, 126.98532580117319 37.47439408608884)))",100,6,582165,9044.2,1296852.333,1865.913462,28.98782051,59.57827365,4156.577991,2666.184866,29.82257723,26.76574465,4977.488775,0.06,-0.587057648,-0.616847748,-0.601952698,132
11650UQ153PS202206300001,UQT205,소공원,5033,293,11650,Seocho-gu Local Government,Others,"MULTIPOLYGON (((127.01254866868389 37.509867093906394, 127.01322436757516 37.50933095350768, 127.01221135278138 37.50902471046295, 127.01217950481497 37.50903628214819, 127.01203872258424 37.509331848931865, 127.01204898776221 37.50937993424417, 127.01254866868389 37.509867093906394)))",1645,54,2357552,41035.91667,5451020.85,1000.658744,17.41762168,59.20003205,2313.676082,1115.492306,16.19840872,23.70849233,2284.436964,0.032826748,-0.245072318,-0.970468051,-0.607770185,133
11000UQ153PS201912150814,UQT210,교대공원,993,132,11000,Seoul City Government,Children park,"MULTIPOLYGON (((127.01152147403315 37.4941928397212, 127.01139971391399 37.49414017752975, 127.01130334298503 37.49428081357771, 127.01131929292865 37.49432406023789, 127.01172448308395 37.49450035154848, 127.01177796810862 37.494485660621535, 127.0118574319766 37.494338151045234, 127.0116447383764 37.49424615938753, 127.01152147403315 37.4941928397212)))",278,15,557172,8533.266667,1219454.408,1342.583133,20.56208835,68.36237755,2938.444357,1521.163055,19.74735802,25.05561419,3006.536504,0.053956835,-0.522935399,-0.695490746,-0.609213072,134
11000UQ153PS201912152665,UQT290,공원,2439,207,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((126.99881242074743 37.505427029498854, 126.99871590546391 37.50538414875869, 126.99843297675191 37.505797645688965, 126.99907762322043 37.50607390669737, 126.99914438811953 37.50597183401226, 126.9991454863065 37.505935812140414, 126.99887679394492 37.50547110777324, 126.99883871536643 37.50543844574154, 126.99881242074743 37.505427029498854)))",68,4,471614,8134.833333,1127026.358,1631.882353,28.14821223,56.07900295,3899.745185,2197.666073,27.58293271,26.19940379,4367.139808,0.058823529,-0.601307037,-0.6321578,-0.616732418,135
11000UQ153PS201912151022,UQT290,기타 공원시설,2966,299,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.05025074924828 37.46986300250351, 127.05017841572925 37.46976280470185, 127.04951888731283 37.46983214536543, 127.04923646765937 37.46986183067916, 127.04997930348273 37.470396174707766, 127.05008856622547 37.470474769409726, 127.04989810474598 37.47020451953792, 127.04986120744456 37.470152159318474, 127.0499370988808 37.47012515220805, 127.04998929183674 37.4701087145306, 127.05009291839903 37.47007292016792, 127.05016011227347 37.47005664743814, 127.05019956959242 37.47004709857461, 127.05024357001038 37.47001822130396, 127.05032657915332 37.469968046212834, 127.05025074924828 37.46986300250351)))",17,1,152593,2418.35,342593.8083,2677.070175,42.42719298,55.82547205,6010.41769,3022.205521,34.09330257,28.67861548,5488.111441,0.058823529,-0.62268112,-0.6321578,-0.62741946,136
11000UQ153PS202009020103,UQT205,소공원,1166,171,11000,Seoul City Government,Others,"MULTIPOLYGON (((127.05792177301534 37.44618688798979, 127.05793916184267 37.446167778343266, 127.05776676486732 37.44593621162675, 127.05768306428263 37.44583560895138, 127.05760829463087 37.44573923670988, 127.0574338736133 37.44582221199887, 127.05736634276451 37.44573394524222, 127.0573260565124 37.44581100036954, 127.05774707215483 37.446198864522806, 127.05792415463051 37.44619814943985, 127.05792177301534 37.44618688798979)))",606,27,1714563,26237.35,3748444.425,2063.252708,31.57322503,65.21505272,4510.763448,2010.166808,27.64826311,23.31477987,4066.639588,0.044554455,-0.437439066,-0.817849016,-0.627644041,137
11000UQ153PS201912152203,UQT290,공원,2000,193,11000,Seoul City Government,Multi-use park,"MULTIPOLYGON (((127.00735883642292 37.51210845152062, 127.0071955394466 37.512049786565186, 127.00706203517889 37.51229857616904, 127.0071736637387 37.51233843998757, 127.00754946658486 37.51266656444255, 127.00780098052489 37.512485126608816, 127.00737766926233 37.51211521707446, 127.00735883642292 37.51210845152062)))",321,16,641410,11183.81667,1479178.158,1034.532258,18.03841398,61.00792796,2385.771223,1170.111482,19.35390292,23.18663511,2550.42607,0.049844237,-0.515810704,-0.749010216,-0.63241046,138
